,Player_ID,Name,YrStart,YrEnd,Pos,Height,Weight,Birth_date,College
3543,salvake01,Kevin Salvadori,1997,1998,C,7-0,231,"December 30, 1970",University of North Carolina
3544,samakso01,Soumaila Samake,2001,2003,C,7-0,230,"March 18, 1978",
3545,sambch01,Cheikh Samb,2008,2009,C,7-1,245,"October 22, 1984",
3546,sampsja02,JaKarr Sampson,2015,2018,G-F,6-9,214,"March 20, 1993",St. John's University
3547,sampsja01,Jamal Sampson,2003,2007,F-C,6-11,235,"May 15, 1983",University of California
3548,sampsra01,Ralph Sampson,1984,1992,C-F,7-4,228,"July 7, 1960",University of Virginia
3549,samuesa01,Samardo Samuels,2011,2013,F,6-9,260,"January 9, 1989",University of Louisville
3550,sanchpe01,Pepe Sanchez,2001,2003,G,6-4,195,"May 8, 1977",Temple University
3551,sandeal01,Al Sanders,1973,1973,F,6-7,240,"January 1, 1950",Louisiana State University
3552,sandefr01,Frankie Sanders,1979,1981,F-G,6-6,200,"January 23, 1957",Southern University and A&M College
3553,sandeje01,Jeff Sanders,1990,1993,F,6-8,225,"January 14, 1966",Georgia Southern University
3554,sandela01,Larry Sanders,2011,2017,C-F,6-11,235,"November 21, 1988",Virginia Commonwealth University
3555,sandeme01,Melvin Sanders,2006,2006,G-F,6-5,210,"January 3, 1981",Oklahoma State University
3556,sandemi01,Mike Sanders,1983,1993,F-G,6-6,210,"May 7, 1960","University of California, Los Angeles"
3557,sandeto01,Tom Sanders,1961,1973,F,6-6,210,"November 8, 1938",New York University
3558,sanforo01,Ron Sanford,1972,1972,F,6-9,215,"June 11, 1946",University of New Mexico
3559,santida01,Daniel Santiago,2001,2005,C,7-1,256,"June 24, 1976",Saint Vincent College
3560,santibo01,Bob Santini,1956,1956,F,6-5,190,"February 17, 1935",Iona College
3561,sapplwa01,Wayne Sappleton,1985,1985,F,6-9,215,"November 17, 1960",Loyola University of Chicago
3562,saricda01,Dario Saric,2017,2018,F,6-10,223,"April 8, 1994",
3563,sasseja01,Jason Sasser,1997,1999,F,6-7,225,"January 13, 1974",Texas Tech University
3564,sasseje01,Jeryl Sasser,2002,2003,G,6-6,200,"February 13, 1979",Southern Methodist University
3565,satorto01,Tomas Satoransky,2017,2018,G,6-7,210,"October 30, 1991",
3566,satteke01,Kenny Satterfield,2002,2003,G,6-2,186,"April 10, 1981",University of Cincinnati
3567,saulpe01,Pep Saul,1950,1955,G-F,6-2,185,"February 16, 1924",Seton Hall University
3568,sauldwo01,Woody Sauldsberry,1958,1966,F-C,6-7,220,"July 11, 1934",Texas Southern University
3569,saultgl01,Glynn Saulters,1969,1969,G,6-2,175,"February 10, 1945",University of Louisiana at Monroe
3570,saundfr01,Fred Saunders,1975,1978,F,6-7,210,"June 13, 1951",Syracuse University
3571,savagdo01,Don Savage,1952,1957,F-G,6-3,205,"April 9, 1928",LeMoyne College
3572,savovpr01,Predrag Savovic,2003,2003,G,6-6,225,"May 21, 1976",University of Hawaii
3573,sawyeal01,Alan Sawyer,1951,1951,F,6-5,195,"January 1, 1928","University of California, Los Angeles"
3574,scalabr01,Brian Scalabrine,2002,2012,F,6-9,241,"March 18, 1978",University of Southern California
3575,scaleal01,Alex Scales,2006,2006,G,6-4,185,"July 3, 1978",University of Oregon
3576,scalede01,DeWayne Scales,1981,1984,F,6-8,208,"December 28, 1958",Louisiana State University
3577,schadfr01,Frank Schade,1973,1973,G,6-1,170,"January 22, 1950",University of Wisconsin-Eau Claire
3578,schadbe01,Ben Schadler,1948,1948,F,6-0,185,"March 9, 1924",Northwestern University
3579,schaehe01,Herm Schaefer,1949,1950,G-F,6-0,175,"December 20, 1918",Indiana University
3580,schaebi01,Billy Schaeffer,1974,1976,F,6-5,200,"December 11, 1951",St. John's University
3581,schafbo01,Bob Schafer,1956,1957,G,6-3,195,,Villanova University
3582,scharbe01,Ben Scharnus,1947,1949,F,6-2,173,"December 11, 1917",Seton Hall University
3583,schatma01,Marv Schatzman,1950,1950,F,6-5,200,"February 18, 1927",Saint Louis University
3584,schaufr01,Fred Schaus,1950,1954,F,6-5,205,"June 30, 1925",West Virginia University
3585,schayda01,Danny Schayes,1982,1999,C-F,6-11,235,"May 10, 1959",Syracuse University
3586,schaydo01,Dolph Schayes,1950,1964,F-C,6-8,220,"May 19, 1928",New York University
3587,schecos01,Ossie Schectman,1947,1947,G,6-0,175,"March 30, 1919",Long Island University
3588,schefst01,Steve Scheffler,1991,1997,C-F,6-9,250,"September 3, 1967",Purdue University
3589,schefto01,Tom Scheffler,1985,1985,C,6-11,240,"October 27, 1954",Purdue University
3590,schelda01,Dave Schellhase,1967,1968,G,6-3,205,"October 14, 1944",Purdue University
3591,schenlu01,Luke Schenscher,2006,2007,C,7-1,255,"December 31, 1982",Georgia Institute of Technology
3592,scherhe01,Herb Scherer,1951,1952,C,6-9,212,"December 21, 1928",Long Island University
3593,schindw01,Dwayne Schintzius,1991,1999,C,7-1,260,"October 14, 1968",University of Florida
3594,schluda01,Dale Schlueter,1969,1978,C,6-10,225,"November 12, 1945",Colorado State University
3595,schneot01,Otto Schnellbacher,1949,1949,F-G,6-4,185,"April 15, 1923",University of Kansas
3596,schnidi01,Dick Schnittker,1951,1958,F,6-5,200,"May 27, 1928",Ohio State University
3597,schoeru01,Russ Schoene,1983,1989,F-C,6-10,210,"April 16, 1960",University of Tennessee at Chattanooga
3598,scholda01,Dave Scholz,1970,1970,F,6-8,220,"April 12, 1948",University of Illinois at Urbana-Champaign
3599,schoomi01,Milt Schoon,1947,1950,C,6-7,230,"February 25, 1922",Valparaiso University
3600,schrede01,Detlef Schrempf,1986,2001,F-C,6-9,214,"January 21, 1963",University of Washington
3601,schrode01,Dennis Schroder,2014,2018,G,6-1,172,"September 15, 1993",
3602,schulho01,Howie Schultz,1950,1953,C-F,6-6,200,"July 3, 1922",Hamline University
3603,schuldi01,Dick Schulz,1947,1950,F-G,6-2,192,"January 3, 1917",University of Wisconsin
3604,schurro01,Roger Schurig,1968,1968,G,6-3,185,"April 3, 1942",Vanderbilt University
3605,schwejo01,John Schweitz,1985,1987,G,6-6,210,"April 19, 1960",University of Richmond
3606,scolalu01,Luis Scola,2008,2017,F,6-9,240,"April 30, 1980",
3607,scolafr01,Fred Scolari,1947,1955,G,5-10,180,"March 1, 1922",University of San Francisco
3608,scottal01,Alvin Scott,1978,1985,F-G,6-7,185,"September 14, 1955",Oral Roberts University
3609,scottbr01,Brent Scott,1997,1997,F-C,6-10,250,"June 15, 1971",Rice University
3610,scottby01,Byron Scott,1984,1997,G,6-3,195,"March 28, 1961",Arizona State University
3611,scottch01,Charlie Scott,1971,1980,G-F,6-5,175,"December 15, 1948",University of North Carolina
3612,scottde01,Dennis Scott,1991,2000,F,6-8,229,"September 5, 1968",Georgia Institute of Technology
3613,scottja01,James Scott,1997,1997,F,6-6,180,"June 6, 1972",St. John's University
3614,scottmi01,Mike Scott,2013,2018,F,6-8,237,"July 16, 1988",University of Virginia
3615,scottra01,Ray Scott,1962,1972,F-C,6-9,215,"July 12, 1938",University of Portland
3616,scottsh01,Shawnelle Scott,1997,2002,C,6-10,250,"June 16, 1972",St. John's University
3617,scottwi01,Willie Scott,1970,1970,F,6-5,210,"May 22, 1947",Alabama State University
3618,scranpa01,Paul Scranton,1968,1968,F,6-5,230,"April 30, 1944","California State Polytechnic University, Pomona"
3619,scurrca01,Carey Scurry,1986,1988,F,6-7,188,"December 4, 1962",Long Island University
3620,sealsbr01,Bruce Seals,1974,1978,F,6-8,210,"June 18, 1953",Xavier University of Louisiana
3621,sealssh01,Shea Seals,1998,1998,G,6-5,210,"August 26, 1975",University of Tulsa
3622,sealyma01,Malik Sealy,1993,2000,G,6-8,190,"February 1, 1970",St. John's University
3623,searced01,Ed Searcy,1976,1976,F,6-6,210,"April 17, 1952",St. John's University
3624,searske01,Kenny Sears,1956,1964,F,6-9,198,"August 17, 1933",Santa Clara University
3625,seewa01,Wayne See,1950,1950,G,6-3,190,"November 3, 1923",Northern Arizona University
3626,sefolth01,Thabo Sefolosha,2007,2018,G-F,6-7,220,"May 2, 1984",
3627,seikaro01,Rony Seikaly,1989,1999,C,6-11,230,"May 10, 1965",Syracuse University
3628,selbogl01,Glen Selbo,1950,1950,G-F,6-3,196,"March 29, 1926",University of Wisconsin
3629,selbyjo01,Josh Selby,2012,2013,G,6-2,183,"March 27, 1991",University of Kansas
3630,seldewa01,Wayne Selden,2017,2018,G-F,6-5,230,"September 30, 1994",University of Kansas
3631,sellebr01,Brad Sellers,1987,1993,C-F,7-0,210,"December 17, 1962",Ohio State University
3632,selleph01,Phil Sellers,1977,1977,F-G,6-4,195,"November 20, 1953",Rutgers University
3633,seltzro01,Rollie Seltz,1950,1950,G-F,5-10,165,"January 25, 1924",Hamline University
3634,selvale01,Lester Selvage,1968,1970,G,6-1,175,"March 7, 1943",Truman State University
3635,selvyfr01,Frank Selvy,1955,1964,G-F,6-3,180,"November 9, 1932",Furman University
3636,seminji01,Jim Seminoff,1947,1950,G-F,6-2,190,"September 1, 1922",University of Southern California
3637,senesa01,Mouhamed Sene,2007,2009,C-F,6-11,230,"May 12, 1986",
3638,senesge01,George Senesky,1947,1954,G,6-2,179,"April 4, 1922",Saint Joseph's University
3639,serapke01,Kevin Seraphin,2011,2017,F,6-9,285,"December 7, 1989",
3640,sesayan01,Ansu Sesay,2002,2005,F,6-9,225,"July 29, 1976",University of Mississippi
3641,sessira01,Ramon Sessions,2008,2018,G,6-3,190,"April 11, 1986","University of Nevada, Reno"
3642,seungha01,Ha Seung-Jin,2005,2006,C,7-3,305,"August 4, 1985",
3643,sewelto01,Tom Sewell,1985,1985,G,6-5,185,"March 11, 1962",Lamar University
3644,seymopa01,Paul Seymour,1948,1960,G-F,6-1,180,"January 30, 1928",University of Toledo
3645,shabani01,Nick Shaback,1947,1947,G,5-11,180,"September 10, 1918",
3646,shackly01,Lynn Shackelford,1970,1970,F,6-5,190,"August 27, 1947","University of California, Los Angeles"
3647,shackch01,Charles Shackleford,1989,1999,F-C,6-10,225,"April 22, 1966",North Carolina State University
3648,shaefca01,Carl Shaeffer,1950,1951,F-G,6-3,185,"October 25, 1924",University of Alabama
3649,shaffle01,Lee Shaffer,1962,1964,F,6-7,220,"February 23, 1939",University of North Carolina
3650,shakumu01,Mustafa Shakur,2011,2014,G,6-3,190,"August 18, 1984",University of Arizona
3651,shammgo01,God Shammgod,1998,1998,G,6-0,169,"April 29, 1976",Providence College
3652,shannea01,Earl Shannon,1947,1949,G-F,5-11,170,"November 23, 1921",University of Rhode Island
3653,shannho01,Howie Shannon,1949,1950,G-F,6-2,175,"June 10, 1923",Kansas State University
3654,sharech01,Chuck Share,1952,1960,C,6-11,235,"March 14, 1927",Bowling Green State University
3655,sharmbi01,Bill Sharman,1951,1961,G,6-1,175,"May 25, 1926",University of Southern California
3656,sharpwa01,Walter Sharpe,2009,2009,F,6-9,245,"July 18, 1986",University of Alabama at Birmingham
3657,shaskjo01,John Shasky,1989,1991,C,6-11,235,"July 31, 1964",University of Minnesota
3658,shavlro01,Ron Shavlik,1957,1958,F,6-8,200,"December 4, 1933",North Carolina State University
3659,shawbr01,Brian Shaw,1989,2003,G,6-6,190,"March 22, 1966","University of California, Santa Barbara"
3660,shawca01,Casey Shaw,1999,1999,C,6-11,260,"July 20, 1975",University of Toledo
3661,sheabo01,Bob Shea,1947,1947,F,6-2,194,"September 11, 1924",University of Rhode Island
3662,shefffr01,Fred Sheffield,1947,1947,F,6-2,165,"November 5, 1923",University of Utah
3663,sheltcr01,Craig Shelton,1981,1982,F,6-7,210,"May 1, 1957",Georgetown University
3664,sheltlo01,Lonnie Shelton,1977,1986,F-C,6-8,240,"October 19, 1955",Oregon State University
3665,shengto01,Tornike Shengelia,2013,2014,F,6-9,217,"October 5, 1991",
3666,shephbi01,Billy Shepherd,1973,1975,G,5-10,160,"November 18, 1949",Butler University
3667,sheppje01,Jeffrey Sheppard,1999,1999,G,6-3,190,"September 29, 1974",University of Kentucky
3668,sheppst01,Steve Sheppard,1978,1979,F,6-6,215,"March 21, 1954",University of Maryland
3669,sheroed01,Ed Sherod,1983,1983,G,6-2,170,"September 13, 1959",Virginia Commonwealth University
3670,shippch01,Charley Shipp,1950,1950,G-F,6-1,200,"December 3, 1913",Catholic University of America
3671,shirlpa01,Paul Shirley,2003,2005,F-C,6-10,230,"December 23, 1977",Iowa State University
3672,shortge01,Gene Short,1976,1976,F,6-6,200,"August 7, 1953",Jackson State University
3673,shortpu01,Purvis Short,1979,1990,F-G,6-7,210,"July 2, 1957",Jackson State University
3674,shousde01,Dexter Shouse,1990,1990,G,6-2,200,"March 24, 1963",University of South Alabama
3675,shriddi01,Dick Shrider,1949,1949,G,6-2,190,"February 7, 1923",Ohio University
3676,shuege01,Gene Shue,1955,1964,G,6-2,170,"December 18, 1931",University of Maryland
3677,shumajo01,John Shumate,1976,1981,F-C,6-9,235,"April 6, 1952",University of Notre Dame
3678,shumpim01,Iman Shumpert,2012,2018,G,6-5,220,"June 26, 1990",Georgia Institute of Technology
3679,shvedal01,Alexey Shved,2013,2015,G,6-6,190,"December 16, 1988",
3680,siakapa01,Pascal Siakam,2017,2018,F,6-9,230,"February 4, 1994",New Mexico State University
3681,sibersa01,Sam Sibert,1973,1973,F,6-7,215,"February 11, 1949",Kentucky State University
3682,siblema01,Mark Sibley,1974,1974,G,6-2,175,"November 13, 1950",Northwestern University
3683,sichtje01,Jerry Sichting,1981,1990,G,6-1,168,"November 29, 1956",Purdue University
3684,sidledo01,Donald Sidle,1969,1972,F-C,6-8,215,"June 21, 1946",University of Oklahoma
3685,siegfla01,Larry Siegfried,1964,1972,F,6-3,190,"May 22, 1939",Ohio State University
3686,siewera01,Ralph Siewert,1947,1947,C,7-1,230,"December 31, 1923",Dakota Wesleyan University
3687,sikmaja01,Jack Sikma,1978,1991,C-F,6-11,230,"November 14, 1955",Illinois Wesleyan University
3688,silasja01,James Silas,1973,1982,G,6-1,180,"February 11, 1949",Stephen F. Austin State University
3689,silaspa01,Paul Silas,1965,1980,F-C,6-7,220,"July 12, 1943",Creighton University
3690,silasxa01,Xavier Silas,2012,2012,G,6-5,205,"January 22, 1988",Northern Illinois University
3691,silerga01,Garret Siler,2011,2011,C,6-11,305,"October 25, 1986",Augusta State University
3692,sillimi01,Mike Silliman,1971,1971,F,6-6,225,"May 5, 1944",United States Military Academy
3693,simiewa01,Wayne Simien,2006,2007,F,6-9,255,"March 9, 1983",University of Kansas
3694,simmobe01,Ben Simmons,2018,2018,G-F,6-10,230,"July 20, 1996",Louisiana State University
3695,simmobo01,Bobby Simmons,2002,2012,G-F,6-7,210,"June 2, 1980",DePaul University
3696,simmoce01,Cedric Simmons,2007,2009,F,6-9,235,"January 3, 1986",North Carolina State University
3697,simmoco01,Connie Simmons,1947,1956,C-F,6-8,222,"March 15, 1925",
3698,simmogr01,Grant Simmons,1968,1969,G,6-3,190,"March 7, 1943",University of Nebraska
3699,simmojo01,Johnny Simmons,1947,1947,G,6-1,184,"July 7, 1924",New York University
3700,simmojo02,Jonathon Simmons,2016,2018,G-F,6-6,195,"September 14, 1989",University of Houston
3701,simmoko01,Kobi Simmons,2018,2018,G,6-5,166,"July 4, 1997",University of Arizona
3702,simmoli01,Lionel Simmons,1991,1997,F,6-7,210,"November 14, 1968",La Salle University
3703,simonmi01,Miles Simon,1999,1999,G,6-3,202,"November 21, 1975",University of Arizona
3704,simonwa01,Walter Simon,1968,1974,F-G,6-6,200,"December 1, 1939",Benedict College
3705,simpkdi01,Dickey Simpkins,1995,2002,F,6-9,248,"April 6, 1972",Providence College
3706,simpsra01,Ralph Simpson,1971,1980,G-F,6-5,200,"August 10, 1949",Michigan State University
3707,simsal01,Alvin Sims,1999,1999,G,6-4,235,"October 18, 1974",University of Louisville
3708,simsbo01,Bob Sims,1962,1968,G-F,6-5,220,"October 9, 1938",Pepperdine University
3709,simsco01,Courtney Sims,2008,2009,C,6-10,245,"October 21, 1983",University of Michigan
3710,simsdo01,Doug Sims,1969,1969,F,6-7,195,"June 29, 1943",Kent State University
3711,simshe01,Henry Sims,2013,2016,C,6-10,248,"March 27, 1990",Georgetown University
3712,simssc01,Scott Sims,1978,1978,G,6-1,170,"April 18, 1955",University of Missouri
3713,singlky01,Kyle Singler,2013,2018,F,6-8,228,"May 4, 1988",Duke University
3714,singlse01,Sean Singletary,2009,2009,G,6-0,185,"September 6, 1985",University of Virginia
3715,singlch01,Chris Singleton,2012,2014,F,6-8,230,"November 21, 1989",Florida State University
3716,singlja01,James Singleton,2006,2012,F,6-8,216,"July 20, 1981",Murray State University
3717,singlmc01,McKinley Singleton,1987,1987,G,6-5,175,"October 29, 1961",University of Alabama at Birmingham
3718,sinicze01,Zeke Sinicola,1952,1954,G,5-10,165,"January 25, 1929",Niagara University
3719,sittoch01,Charlie Sitton,1985,1985,F,6-8,210,"July 3, 1962",Oregon State University
3720,sivape01,Peyton Siva,2014,2014,G,6-0,185,"October 24, 1990",University of Louisville
3721,skilesc01,Scott Skiles,1987,1996,G,6-1,180,"March 5, 1964",Michigan State University
3722,skinnal01,Al Skinner,1975,1980,G,6-3,190,"June 16, 1952",University of Massachusetts Amherst
3723,skinnbr01,Brian Skinner,1999,2012,F,6-9,255,"May 19, 1976",Baylor University
3724,skinnta01,Tal Skinner,1975,1976,F-G,6-5,195,"September 10, 1952",University of Maryland Eastern Shore
3725,skoogwh01,Whitey Skoog,1952,1957,G,5-11,180,"November 2, 1926",University of Minnesota
3726,sladeje01,Jeff Slade,1963,1963,F,6-6,220,"March 1, 1941",Kenyon College
3727,slatere01,Reggie Slater,1995,2003,F,6-7,215,"August 27, 1970",University of Wyoming
3728,slaugji01,Jim Slaughter,1952,1952,C,6-11,210,"May 13, 1928",University of South Carolina
3729,slaugjo01,Jose Slaughter,1983,1983,G,6-5,205,"September 9, 1960",University of Portland
3730,slayta01,Tamar Slay,2003,2005,G,6-8,215,"April 2, 1980",Marshall University
3731,sloando01,Donald Sloan,2012,2016,G,6-3,205,"January 15, 1988",Texas A&M University
3732,sloanje01,Jerry Sloan,1966,1976,G-F,6-5,195,"March 28, 1942",University of Evansville
3733,slokaur01,Uros Slokar,2007,2007,F,6-10,238,"May 14, 1983",
3734,slubyto01,Tom Sluby,1985,1985,G,6-4,200,"February 18, 1962",University of Notre Dame
3735,smartke01,Keith Smart,1989,1989,G,6-1,175,"September 21, 1964",Indiana University
3736,smartma01,Marcus Smart,2015,2018,G,6-4,220,"March 6, 1994",Oklahoma State University
3737,smawlbe01,Belus Smawley,1947,1952,G-F,6-1,195,"March 20, 1918",Appalachian State University
3738,smileja01,Jack Smiley,1949,1950,F-G,6-3,190,"December 22, 1922",University of Illinois at Urbana-Champaign
3739,smithad01,Adrian Smith,1962,1972,G,6-1,180,"October 5, 1936",University of Kentucky
3740,smithal01,Al Smith,1972,1976,G,6-1,185,"January 15, 1947",Bradley University
3741,smithbi01,Bill Smith,1962,1962,G-F,6-5,190,"April 26, 1939",Saint Peter's College
3742,smithbi02,Bingo Smith,1970,1980,F-G,6-5,195,"February 26, 1946",University of Tulsa
3743,smithbo01,Bobby Smith,1960,1962,G,6-4,190,"August 20, 1937",West Virginia University
3744,smithch01,Charles Smith,1989,1997,F-C,6-10,230,"July 16, 1965",University of Pittsburgh
3745,smithch02,Charles Smith,1990,1996,G,6-1,160,"November 29, 1967",Georgetown University
3746,smithch04,Charles Smith,1998,2006,G,6-4,194,"August 22, 1975",University of New Mexico
3747,smithch03,Chris Smith,1993,1995,G,6-3,190,"May 17, 1970",University of Connecticut
3748,smithch05,Chris Smith,2014,2014,G,6-2,200,"October 13, 1987",University of Louisville
3749,smithcl01,Clinton Smith,1987,1991,F,6-6,210,"January 19, 1964",Cleveland State University
3750,smithcr01,Craig Smith,2007,2012,F,6-7,250,"November 10, 1983",Boston College
3751,smithde01,Deb Smith,1947,1947,F,6-3,180,"January 7, 1920",University of Utah
3752,smithde03,Dennis Smith,2018,2018,G,6-3,195,"November 25, 1997",North Carolina State University
3753,smithde02,Derek Smith,1983,1991,G-F,6-6,205,"November 1, 1961",University of Louisville
3754,smithdo01,Don Smith,1949,1949,G-F,6-2,190,"July 27, 1920",University of Minnesota
3755,smithdo02,Don Smith,1975,1975,G,6-0,160,"October 10, 1951",University of Dayton
3756,smithdo04,Donta Smith,2005,2006,G-F,6-7,215,"November 27, 1983",Southeastern Illinois College
3757,smithdo03,Doug Smith,1992,1996,F,6-10,220,"September 17, 1969",University of Missouri
3758,smithed01,Ed Smith,1954,1954,F,6-6,180,"July 5, 1929",Harvard University
3759,smithel01,Elmore Smith,1972,1979,C,7-0,250,"May 9, 1949",Kentucky State University
3760,smithga01,Garfield Smith,1971,1973,C-F,6-9,235,"November 18, 1945",Eastern Kentucky University
3761,smithgr01,Greg Smith,1969,1976,F,6-5,195,"January 28, 1947",Western Kentucky University
3762,smithgr02,Greg Smith,2012,2016,C,6-10,250,"January 8, 1991","California State University, Fresno"
3763,smithis01,Ish Smith,2011,2018,G,6-0,175,"July 5, 1988",Wake Forest University
3764,smithjr01,J.R. Smith,2005,2018,G-F,6-6,225,"September 9, 1985",
3765,smithja01,Jabari Smith,2001,2005,C,6-11,250,"February 12, 1977",Louisiana State University
3766,smithja02,Jason Smith,2008,2018,F-C,7-0,245,"March 2, 1986",Colorado State University
3767,smithje01,Jerry Smith,2012,2012,G,6-2,190,"September 26, 1987",University of Louisville
3768,smithji01,Jim Smith,1982,1983,F,6-9,225,"April 12, 1958",Ohio State University
3769,smithjo02,Joe Smith,1996,2011,F,6-10,225,"July 26, 1975",University of Maryland
3770,smithjo01,John Smith,1969,1970,C,7-0,235,"May 24, 1944",University of Southern Colorado
3771,smithjo03,Josh Smith,2005,2018,F,6-9,225,"December 5, 1985",
3772,smithke03,Keith Smith,1987,1987,G,6-3,180,"March 9, 1964",Loyola Marymount University
3773,smithke02,Ken Smith,1976,1976,F,6-7,185,"July 12, 1953",University of Tulsa
3774,smithke01,Kenny Smith,1988,1997,G,6-3,170,"March 8, 1965",University of North Carolina
3775,smithla02,LaBradford Smith,1992,1994,G,6-3,200,"April 3, 1969",University of Louisville
3776,smithla01,Larry Smith,1981,1993,F-C,6-8,215,"January 18, 1958",Alcorn State University
3777,smithle01,Leon Smith,2002,2004,C,6-10,235,"November 2, 1980",
3778,smithmi01,Michael Smith,1990,1995,F,6-10,225,"May 19, 1965",Brigham Young University
3779,smithmi02,Michael Smith,1995,2001,F,6-8,230,"March 28, 1972",Providence College
3780,smithmi03,Mike Smith,2001,2001,F,6-8,195,"April 15, 1976",University of Louisiana at Monroe
3781,smithno01,Nolan Smith,2012,2013,G,6-2,185,"July 25, 1988",Duke University
3782,smithot01,Otis Smith,1987,1992,G-F,6-5,210,"January 30, 1964",Jacksonville University
3783,smithpe01,Pete Smith,1973,1973,F,6-6,205,,Valdosta State University
3784,smithph01,Phil Smith,1975,1983,G,6-4,185,"April 22, 1952",University of San Francisco
3785,smithra01,Randy Smith,1972,1983,G-F,6-3,180,"December 12, 1948",State University of New York College at Buffalo
3786,smithre01,Reggie Smith,1993,1994,C,6-10,240,"August 21, 1970",Texas Christian University
3787,smithro01,Robert Smith,1978,1985,G,5-11,165,"March 10, 1955","University of Nevada, Las Vegas"
3788,smithru01,Russ Smith,2015,2016,G,6-0,165,"April 19, 1991",University of Louisville
3789,smithsa01,Sam Smith,1968,1971,F,6-7,230,"January 27, 1944",Kentucky Wesleyan College
3790,smithsa02,Sam Smith,1979,1980,G,6-4,200,"January 8, 1955","University of Nevada, Las Vegas"
3791,smithst01,Steve Smith,1992,2005,G,6-7,200,"March 31, 1969",Michigan State University
3792,smithst03,Steven Smith,2007,2007,F,6-8,235,"April 12, 1983",La Salle University
3793,smithst02,Stevin Smith,1997,1997,G,6-2,208,"January 24, 1972",Arizona State University
3794,smithth01,Theron Smith,2004,2005,F,6-8,225,"October 3, 1980",Ball State University
3795,smithto02,Tony Smith,1991,2001,G,6-3,185,"June 14, 1968",Marquette University
3796,smithwi01,William Smith,1972,1973,C,7-0,220,"February 14, 1949",Syracuse University
3797,smithwi02,Willie Smith,1977,1980,G,6-2,170,"October 26, 1953",University of Missouri
3798,smitsri01,Rik Smits,1989,2000,C,7-4,250,"August 23, 1966",Marist College
3799,smrekmi01,Mike Smrek,1986,1992,C,7-0,250,"August 31, 1962",Canisius College
3800,smythjo01,Joe Smyth,1954,1954,F,6-3,215,"May 22, 1929",Niagara University
3801,snellto01,Tony Snell,2014,2018,G-F,6-7,200,"November 10, 1991",University of New Mexico
3802,snower01,Eric Snow,1996,2008,G,6-3,190,"April 24, 1973",Michigan State University
3803,snydedi01,Dick Snyder,1967,1979,G-F,6-5,207,"February 1, 1944",Davidson College
3804,snydeki01,Kirk Snyder,2005,2008,G,6-6,225,"June 5, 1983","University of Nevada, Reno"
3805,sobekch01,Chips Sobek,1950,1950,G-F,6-0,180,"February 10, 1920",University of Notre Dame
3806,soberri01,Ricky Sobers,1976,1986,G,6-3,198,"January 15, 1953","University of Nevada, Las Vegas"
3807,sobiero01,Ron Sobie,1957,1960,G,6-3,185,"September 21, 1934",DePaul University
3808,sojoumi01,Mike Sojourner,1975,1977,C-F,6-9,225,"October 16, 1953",University of Utah
3809,sojouwi01,Willie Sojourner,1972,1975,C-F,6-8,225,"September 10, 1948",Weber State University
3810,solomwi01,Will Solomon,2002,2009,G,6-1,185,"July 20, 1978",Clemson University
3811,somerwi01,Willie Somerset,1966,1969,G,5-8,170,"March 17, 1942",Duquesne University
3812,songada01,Darius Songaila,2004,2011,F,6-9,248,"February 14, 1978",Wake Forest University
3813,sorenda01,Dave Sorenson,1971,1973,F,6-8,225,"July 8, 1948",Ohio State University
3814,southja01,James Southerland,2014,2014,F,6-8,215,"April 28, 1990",Syracuse University
3815,sovragi01,Gino Sovran,1947,1947,F-G,6-2,175,"December 17, 1924",University of Detroit Mercy
3816,sowpa01,Pape Sow,2005,2007,F,6-10,250,"November 22, 1981","California State University, Fullerton"
3817,spainke01,Ken Spain,1971,1971,C,6-9,225,"October 6, 1946",University of Houston
3818,spanaji01,Jim Spanarkel,1980,1984,G-F,6-5,190,"June 28, 1957",Duke University
3819,spanova01,Vassilis Spanoulis,2007,2007,G,6-4,195,"August 7, 1982",
3820,sparkda01,Daniel Sparks,1969,1970,F,6-8,200,"April 17, 1945",Weber State University
3821,sparrgu01,Guy Sparrow,1958,1960,F,6-6,218,"November 2, 1932",University of Detroit Mercy
3822,sparrro01,Rory Sparrow,1981,1992,G,6-2,175,"June 12, 1958",Villanova University
3823,spearod01,Odie Spears,1949,1957,G,6-5,205,"June 17, 1924",Western Kentucky University
3824,spectar01,Art Spector,1947,1950,F,6-4,200,"October 17, 1920",Villanova University
3825,speigma01,Marreese Speights,2009,2018,C-F,6-10,255,"August 4, 1987",University of Florida
3826,spencan01,Andre Spencer,1993,1994,F,6-6,210,"July 20, 1964",Northern Arizona University
3827,spencel01,Elmore Spencer,1993,1997,C,7-0,270,"December 6, 1969","University of Nevada, Las Vegas"
3828,spencfe01,Felton Spencer,1991,2002,C,7-0,265,"January 15, 1968",University of Louisville
3829,spicelo01,Lou Spicer,1947,1947,F,6-2,195,"November 12, 1922",Syracuse University
3830,spitzcr01,Craig Spitzer,1968,1968,C,7-0,225,"December 18, 1945",Tulane University
3831,splitti01,Tiago Splitter,2011,2017,F-C,6-11,245,"January 1, 1985",
3832,spoelar01,Art Spoelstra,1955,1958,C,6-9,220,"September 11, 1932",Western Kentucky University
3833,spragbr01,Bruce Spraggins,1968,1968,F,6-5,188,,Virginia Union University
3834,sprewla01,Latrell Sprewell,1993,2005,G,6-5,190,"September 8, 1970",University of Alabama
3835,sprigla01,Larry Spriggs,1982,1986,F,6-7,230,"September 8, 1959",Howard University
